_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Packing Type,packed by,0.5
_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Collection,construction,0.5833333333333333
_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Care Instructions,construction,0.6470588235294117
_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Model Number,model number,1.0
_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Construction,construction,1.0
_:nodeff951e1a580c151601f653aa831cbf,rewonline.com/restaurant-equipment-new/Cardinal-Glass-BT4907A-Knife-Dessert/CIG-BT4907A,Manufacturing Standard,manufacturer,0.5
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Product Type,product id,0.6666666666666667
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Room,room,1.0
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Manufacturing Standard,manufacturer,0.5
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Category,category,1.0
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Style,style,1.0
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,SKU,sku,1.0
_:node1440599419456ab57daba92011dcf9ed,furniturelandsouth.com/shop-furniture/conrad-grebel-binghamton-queen-bed-d90f-m31,Style,type,0.6
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Manufacturing Standard,manufacturer,0.5
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Room,room,1.0
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Shape,shape,1.0
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Style,style,1.0
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Style,type,0.6
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Construction,collection,0.5833333333333333
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Collection,collection,1.0
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Category,category,1.0
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,Product Type,product id,0.6666666666666667
_:node71e8ec8b2d7ac12f3409c3b526e3a6,furniturelandsouth.com/shop-furniture/thomasville-furniture-round-cocktail-table-82631-171,SKU,sku,1.0
_:nodeff7ab1119046317bb82c34d55c1053,beveragefactory.com/wine/wine/34-49/uline-3024ZWCS-00A-right-hinge-no-lock,Style,type,0.6
_:nodeff7ab1119046317bb82c34d55c1053,beveragefactory.com/wine/wine/34-49/uline-3024ZWCS-00A-right-hinge-no-lock,Material,material,1.0
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Material,material,1.0
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Weight,weight,1.0
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Color,color,1.0
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Height,weight,0.8333333333333334
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Category,category,1.0
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Manufacturing Standard,manufacturer,0.5
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Style,type,0.6
_:node913316398a14faa65a064df923e3fbb,katom.com/009-SKG243RE,Style,style,1.0
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Depth,depth,1.0
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Height,height,1.0
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Weight,height,0.8333333333333334
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Material,material,1.0
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Width,width,1.0
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Length,depth,0.5
_:nodea2ba291a2953d4379912d2955eb7b12,royaldoulton.com/union-street-blue-dinner-plate,Style,type,0.6
_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,Weight,item weight,0.5454545454545454
_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,UPC,upc,1.0
_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,Packing Type,package size,0.5
_:nodec42b8b9416a5f316dac194947a33bab,thejanitorialmarket.com/unit/1301103/,Manufacturing Standard,manufacturer,0.5
